#,Address,BLOBZ,Points,snapshot_org,golden_blobz,silver_blobz,galxe_leaderboard,blobz_x_fwx,300_bitcoin,questn,gull_network,3960_jk,600_somdej,1000_lqdx,100_op,last_change_to_mint,blobz_invasion,get_golder_blobz,fwx_trading
6378,0xA788E0586409FA4eaF986E24604003adaa3dcC9d,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA78c128296AcE0A1AE5c236ea4d0FBD4362fCf83,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA7921505B3743636292DA5296921B5c8b85DdDdf,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA79311089134cd276548b5503c70bA02214908Fa,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA7D34d0bCfb56765D5b55ee1920a5BaCdCFc1165,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA7c7Edc67524091B6199DfC533b7fe28111F2009,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA8018369832B11382aa2373B1A43810C7A80E4D3,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA802EedBa8C8C9959cC7cb47CA536a06D485DcfB,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA815281Cc8510967b4166a4382A1856F03864442,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA817d876E69EaD8b517d877A31756ef4D2d573C9,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA818060139237A2dd3ca4994E4eEb4547311E022,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA832887Aa9C8458566b8b7cD9baa6AC66Db835e3,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA83744Ebb1321e21dF821759EF43F80a9df279aA,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA864ABb5bE059306685Ca773bc83a63a2F3903Eb,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA884A2F1A5Ec6C2e499644666a5E6Ef97B988888,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA88595Dc697b73f23B8C4FdD045eCF377059F197,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA8950064072dDc16fcFF140CA9Cede8f89A55276,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA8972111785807df606Ad6a1a02D8a3Fb1d1e409,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA8D51951672BeE9571F8B21f77B60C2433cee857,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA8EFBb8366BFB73A352297A57e7142F3B893e35e,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA8b5E0F09EA04483B9a07A65a6FC56E78aC45E6a,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA8dB4f9c8e33019a72AF300F03b936C35b3e75E5,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA8f39d3EB65c3e6e81801C28Db713d686E411b31,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA8f8bE03064baa7026985750cdc604192B1336C6,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA907e98DF2e4a7319B8cC641A5993705f57E2d0F,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA90bc9E7b1632963fF9B493286CC224d945C027b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA9160e2F1bFD4Ce07E7896Cf95a8a810656a10E1,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA918345138790dA88D7635636F5195aa0d7891eB,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xA91bB688dd1931852ff7136342ac730de1EcD027,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA92b32011Ed8a6c94cb557920D78974D33e52272,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA93B235bA171c816e21969A836775077a756Eb81,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA93b35502E7F70BbFa6A41fA72Ba2E3063372865,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA9411E8296df96b31A1E6428c766192a085b8FB8,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA95E9c54E9260E74e45836E1a2E5fF42ebb7Ad1F,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA98aF2f4De89A2Be4aA10e95fd5e10f1478c33cD,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA9c88d15B884C0b7820D0a02Ca91170aD70275aA,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA9e6aa4ca0B1Ad2Ad8944F13F4ec441124B9df98,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xA9fAb059d145C73d6A685C3F6e88deb08F433b1D,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAA133c2E90B32a1B5d62B084D0E0e65F51e21869,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAA5E2979dF2873C7923a153f7225798cE785eA86,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAAc21Bb3608D996793E256C0E72305F6a4e2185D,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAB35D3b09dd65E228439C7c0a08c789581CeF989,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xABBE4793636ACea2756DD2C26809362cC5f326d3,227,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6378,0xABCB656112496461b8D4cE32c5b31c89563d2fE4,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xABb66648ABA46e17279B58b443FacA6b447e19ED,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xABb922EDfF04343754Bf1565D40c0E0bBdb4A0E9,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAC1281Db6B2D853F01FD1fe85cD6d6dC4096Ca7B,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAC1c5204c8B35555947d46453288Ed4E97d9f329,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAC4eECe85A06187360f43afe371212b98b3F762a,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAC4f0fCC6F7D5f1fedabA7D0b4bdE52F94717eE5,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAC60D5A6b871257faCeeF8961EDa61fb2714Fe37,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAC67194DEEDE7b0E54B811897996d5dD44102C0E,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAC812aDd26634E5E32976226a35030FEac78be1E,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAC973836087b9b4B13df19939cCA5B0128407742,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xACFD49c8D6EF26efEa86321260c3c6b62546A9CC,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xACa4ED4BF5F8644B494814B1A29B7cb392B9F216,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xACb87ed83f1333759A7944b30cf43154a0D7968a,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xACe251eb32802B2883d1620c40213fAD3236E713,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xACfAC5D0907806398D31055A5932C9dD714F2C00,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAD00644645F1CaE3F6105d49E659Bd7ef9588563,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAD2D23dcfF6cDBb8a15e71D9acEF313690933145,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAD2E30ae1E7935c96637C1FD49e962cEB011B01C,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAD48D99268D4878Ee850FDBe252F4E6e8BEA155F,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xADE4FBED97eF37F3BfbaF36B575a1B114DA92155,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xADa60915772D9bD87D12779f4D906a937d9896FE,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xADd65bc0343088131ab4C08b9A22b32AA7dab794,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAE21C69ebf870F17CB5087c09C5e94fA8720B775,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAE73D2f722256a90401A290fEF1fCC930128f9d1,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAE80637b733D3Aee3e8D02721C62De1cB49b0586,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAE80fDcc486e493eF3D5bE81Ec1BDc6C492C25e3,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAE83C877AC368957f39712035A337E25964e0f1E,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAEb8d54C846610E7FdE3B75b49C9a9e84b45DA4D,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAEf2A7a3FaF1cF66bDB382994CF39458755EA302,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xAF3F95413Ef9F7F528f836b83b73DcAd6be58d8b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAF7018949329da2b09A273e1268d9F38615F92A5,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAF88097460D0ba2a99C04DeB30E05FF21e0dD246,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAF9321E8FD6E4796815F38f5aB0fee42e1040a0B,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAFEB4160c6B8a23c86cb83343928E48552Be3c29,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAFF74947b007C5C162971F4933f3087B81C10CB6,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAFd8d5347C3189A237D4697A49F1f8b65D07783B,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAa2303308150f61d941DD0cB53b6B6DE6b732383,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAa3DFAEd83Cc061a93112C3dc8F2EaFAa4bDF3EE,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xAa5e3cD9b0Be97B2E00a31BB196EA605c44Ac7a8,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAa997E8936867bd680F9F513a6Db51F6045114fA,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAa9cf70D0cC373A8f846eae946213Af87f5f2353,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAaC437E91d290B106F8EBc458125966b0Ddf81Ea,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAaDdaCD64C52E9Db1DA8883961AE5b08833d4762,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAaf2196e7dc69a388517aB1bb3DDeBB704Ab856b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAb2B8867a18AD9efBb42A4ad4f4574fE7C7D5084,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xAb50D5382864CeE06a764Cb5Ef4909fb37772423,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAb57B1da91148fDC6519DC318AC42C2ab90fF235,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAb7FF34DDe0635Eaa546c1c997337f7aa3F318BD,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAb80Ad121D97688eEd0d94A923474EED2089a329,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAb955Ff6C082B16a204A6Ec07cc732F59d561064,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAbF5416CAAA4734697986e0440bd37c3f68D72a3,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAbaa38D023bA5dfcfdD6dE904332D6FE376a02BC,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAbb8e181076311c07918e4EA518B7Ab76A3F93BA,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAbfc07De04D41297569b054EbCBd2795b6156c8B,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAc021DFC95B893193f6f3569Bd0CDfE11c2a1fff,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAc7A0E73dA97f46186ec111cac78daA61D693c1c,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAc8beB711ec30b3acca85bFFde8041F31bF7C671,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAcAA87cE1e74331D53f95cE4a12a354DCDA3b301,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAcFEa5Dd8FB15D893FEF331391c8DF21Df719603,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAcb2cAa11bE3694c7Cee7728f80DDd55C489610f,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAcd54246EDa0c5638a247C4717a8782c21497eb6,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAcd82E82610e1Df4080C8af977F1A142025E1DDc,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAd306172A362EA30246ade8E46158FC4710D4798,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAd618B211b38Df9eBac8dB75c3ccC83dd04cCB7E,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAdCcD1ddA04b8E5C3725A96500D7CbaeC56877eF,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAdE6209a546a20e7885EF20Ede1678FDd3e9c2d2,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAe227574BEAc9a3B263bF581563C6Bce8a5f2812,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xAe5093C7535fca03484875C4e5D1335Af030e405,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAe6F165e4F87b6e39ae41Bde26a9645b7b36c2DE,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAeB3c9Ca208E414d248C32437a5D1f7650902Dd6,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAea48d31eA30409856fd74518435966d761F7A2E,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xAf1F796bE3A05602dde518EcdcAC73a48cD1AbA0,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAf3314c3ae9FD54542f2cc561B2987fe8B991969,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAf435f714502846CA912b6225964eF7a62714564,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAf48b815F76B2d56F84c3688bDff4b653fE514e4,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAf7FC773b91230d9F9e4d9ecbC32B67F011063cb,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAf9BE60B6c94D66E72B6B01f6ecc77A14987950C,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xAfe72ce637d1B210DFc4BcD48b081fdE7f0B61D7,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB02fA29BFD054dB5514115533B6faC39DAc75391,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB04384cc1dEA4A5d975F3b0060aFa7FD608C462E,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB066Fc78998dDE088662a31c99ee2C9196649989,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB070962aF81702F31557c2Ffd5ca35Ac00b5CF34,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB087566a1c9d702A6c82e8168924124B769b5A39,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB09110E39e0db45dFD7797109882014e7A66038b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB0923AC24ADC06Ae5256035385047f97c72315Ba,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB09935Ad4A6d2795FbA83EF307Fb41cC5ad62f49,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB09941B6d0502588717BcC7CCEE4F1e25DF680a5,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB0F0950457608A185e38609AA14f6C4D2779E28c,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB0F62Ba771fCB8eA2F16268ad0d766331cfD2Eb6,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB0d37023043099797dfbD2bAefc20f930279dC21,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1090D6C82A59636Ac92CB47D6aa9714694E4348,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1101C790731f62BD06cc5e91551Fa523a20330D,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB111408839B363EEe5E8a55822BD10344f061658,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB141803Cad1cd0DfFD9c84BAF688C10c25F3A573,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB15b758cBaE5F19390cC92F59dF56Eae892a73c1,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1658Bd148F54c1E59d85F7FDA511b558533b0Ca,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1729E44Da2fC38a131f3A925D4069F7B16bd47c,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB17735322FEDb4a628cb424D89cC97ee5c444520,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB191335AD10f4519a4a39f1548e7aC66D0666fB4,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1AC156dA01833D1d5B0018a4170e67c7ca6AE2E,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1E43929d89Eb1711429faC95ceb55aE32Aaad50,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1F343143f6aa2F684cf292C1286e6e076A2B7d1,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1aBD733F367137667460Eb821989BEB77d60939,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1c1404739D1917aFF22739ae24af27D832a1Dc3,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1d9793CC51771B1c77a54EC25D0DFB63B8C973C,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB1f2b6aFB7570cD6d696fC62736639aDeA619E5b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB25769a98bA57b8e2eC7348E70Aba6b93fA913F0,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB259739783eB116dA447C856db409Dd3F76E4F9a,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB26Cf3FEA043b9fd9a457B023238e5786fC626dD,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB271f8A8d316733d8A7a56ED9ACa09355327d784,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB285A9d392EFC89fCFA9060B2766f9BE1c78bc94,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB2B1f686833717068d6c8111CE2E0104d4686699,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xB2C84D6A75CCDCBc0F1c9E8d98155Ddde4968dEd,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB2ac0Bed2BC6747D074e7cAf97C495ad70c9285C,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xB2bFf3c5e7A2d3680EFD00C167C13CBa1D787E73,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB2c6B21Ca0d677c157a79616D73FAe840230d390,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB2f61522A4869ad86087b9Bcd4EF4d7924cBc6FE,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB31E49Aa2c24FBE284B60F1DD434eF0385E9F6DA,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB32235534b50F23cC4e980e5714ef15F0959ab15,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB33245BD4b5BE7C99059539bbC5aeC8b723Ac4B7,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB3362d72021b034d6cd5C0566B65F21A9b4E3813,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB36Dc2e63cBA85Fd005dB11920a7881c05CA0d3F,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB37a44eaEB3F9D3e6a9d6A7dC6309CC9B8D144bB,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB37fF409682ABE9454350bB293e2a1Cd307cA7d4,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB38e3169ADB818fEF82D5DB88E9bD0D6Ab4c3d1b,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB3E06b37598120945acc982348cCA7bfd232D50d,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB3E41e2d4b77CFe2F97Dd2E8305F2bC2DBdC3587,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB3F22e79FFc33b9C9cA94EDbdfe41B2530687D70,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB3Fd62f23fD867a92eb95B04280435284bBA37ab,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB3df0F8Ed69998FeB14c4D061fFBDFB3d1fA17f4,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB3f7BC721d3E8047D2761378710c75a8aEC14E2F,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB3f906B313fc34625b256F5D7CEEFD0Df42666f2,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB3fd5376fdE6f1da07a27A69778d4084AF61EFfA,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xB409085fEd62F4E2dc008d94f521f51f34956f78,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB420d6076BF3C39C35215917C95C3f83E70Cb8B7,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB4426CCB57E9faDa3463e244eda4f8Dae3A66802,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB4682d16FE69E3C1aF17139968Dc1D68dbe77777,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB46e25d7284D5A12945E7318d9aEd8A6FcD2c986,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB46e3f99C5f8EBbE5b7f0F49AeEfC0fe206F5682,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB47C94bFd62E6D4cF5c2a3Ca93d8e663E78F5eE6,227,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,0xB47eeAeeaAC81e315005ad1E03488E9181Dc2007,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB493158392c37Dc8CFc6bd22A88CeF6C46Dfa54E,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB494548d1CB6A9b3A512f0F47eD073dF1ac6FA98,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB4DdE601f40DB20892129d4558FbfA7219f46E98,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB4c0C8287A16A2A17282334c3F5Fa37532227339,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB4dC4C7460c58E7652Cd615675a1F707EbB67E9a,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB4e4B1ABe50Cc1d2CD776158063a060164598669,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB4e691f296A5c542eFf51bc5F9e4Ab6698CB89e3,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB4e97E24739BaE193a7eF041f110DDE8e7fef754,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB53B5285137b4B8115780364822c40C3B29904F1,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB5605612EDe935E5AE184a2F46c7fe101357d9C8,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB562C76f5a617E591ce61D9d90a40E9E2ab58c39,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB56D5dF71DF9886f6E2B8979153BCA4154d4f345,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB56E3dA72247a3D6A751b186D46C531720A7D5F2,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6378,0xB58D6593831091C8cf5ee12aFbB0A31Ac5Ebf700,227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
